time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
30240, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,148.6666667,111.2222222,0.75425548,0.74813154,-1.741503351
30420, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,145.8333333,110.6111111,0.762490552,0.75847619,-1.741503351
30600, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,151.3333333,111.2222222,0.73888133,0.734948605,-1.741503351
30780, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,150.3333333,111.8333333,0.750736961,0.743902439,-1.741503351
30960, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,148.3333333,110.6111111,0.749338624,0.745692884,-1.741503351
31140, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,150.1666667,110.6111111,0.743235072,0.736588975,-1.741503351
31320, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,148.6666667,111.8333333,0.754897959,0.752242152,-1.741503351
31500, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,152.3333333,110.6111111,0.731292517,0.726112327,-1.741503351
31680, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,149.3333333,110.6111111,0.74526833,0.740699405,-1.741503351
31860, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,146.5,111.8333333,0.766470144,0.763367463,-1.741503351
32040, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,149.5,111.2222222,0.750181406,0.743961353,-1.741503351
32220, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,150.3333333,110.6111111,0.738321995,0.735772358,-1.741503351
32400, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,153.3333333,111.2222222,0.730831444,0.725362319,-1.741503351
32580, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,323.280304,-3.895474517,151.3333333,111.2222222,0.73888133,0.734948605,-1.861502537
32760, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,323.280304,-3.895474517,145.3333333,110.6111111,0.764984883,0.761085627,-1.861502537
32940, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,323.280304,-3.895474517,151,109.3888889,0.728155707,0.724429728,-1.861502537
33120, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,323.280304,-3.895474517,150.5,109.3888889,0.732123961,0.726836471,-1.861502537
33300, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,323.280304,-3.895474517,148.5,109.3888889,0.740740741,0.736625514,-1.861502537
33480, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,150.1666667,108.7777778,0.728703704,0.724380318,-2.027496037
33660, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,147.8333333,109.3888889,0.744160998,0.739947388,-2.027496037
33840, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,152,108.7777778,0.719349962,0.715643275,-2.027496037
34020, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,151.5,109.3888889,0.72611489,0.722038871,-2.027496037
34200, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,148.6666667,109.3888889,0.741477702,0.735799701,-2.027496037
34380, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,151.3333333,108.7777778,0.72388511,0.718795888,-2.027496037
34560, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,150.3333333,109.3888889,0.73250189,0.727642276,-2.027496037
34740, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,152.1666667,109.3888889,0.723790627,0.718875502,-2.027496037
34920, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,149.6666667,108.7777778,0.731292517,0.726800297,-2.027496037
35100, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,150.3333333,109.3888889,0.73250189,0.727642276,-2.027496037
35280, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,149.6666667,108.7777778,0.731764928,0.726800297,-2.027496037
35460, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,149.3333333,109.3888889,0.737585034,0.732514881,-2.027496037
35640, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,152.5,109.3888889,0.72212774,0.717304189,-2.027496037
35820, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,343.1995239,-4.186793113,150.1666667,108.7777778,0.729176115,0.724380318,-2.027496037
,,,,,-1.843565785,,,,0.736124044,-0.692323789
