time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
24480, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,74.89994049,-0.345411645,186.6666667,113.6666667,20.99180556,0.608928571,-1.900967201
24660, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,74.89994049,-0.345411645,200,154.8333333,26.87104167,0.774166667,-2.012078312
24840, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,74.89994049,-0.345411645,200,157.1666667,26.60625,0.785833333,-2.012078312
25020, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,74.89994049,-0.345411645,200,163.9444444,27.86597222,0.819722222,-2.012078312
25200, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,74.89994049,-0.345411645,207.1111111,167.6666667,28.43553141,0.809549356,-2.071337571
25380, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,201.7777778,165.9444444,28.40173611,0.822411894,-2.165830629
25560, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,161.2222222,27.85625,0.806111111,-2.151015814
25740, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,165.2777778,28.43177083,0.826388889,-2.151015814
25920, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,160.8333333,28.11805556,0.804166667,-2.151015814
26100, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,203.5555556,155.8888889,26.70303819,0.765829694,-2.180645444
26280, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,203.5555556,156.7777778,26.7152658,0.770196507,-2.180645444
26460, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,201.7777778,156.6666667,26.69016204,0.776431718,-2.165830629
26640, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,157.3333333,26.72638889,0.786666667,-2.151015814
26820, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,161.6111111,28.23628472,0.808055556,-2.151015814
27000, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,200,160.6666667,27.840625,0.803333333,-2.151015814
27180, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.39994049,-0.484349147,207.1111111,152.7777778,25.57185904,0.737660944,-2.210275073
27360, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.87993622,-0.491369085,200.8888889,149.7222222,26.10578704,0.745298673,-2.165443159
27540, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.87993622,-0.491369085,200.8888889,155.2222222,26.03646991,0.772676991,-2.165443159
27720, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.87993622,-0.491369085,200,152.6111111,17.83712798,0.763055556,-2.158035752
27900, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,84.87993622,-0.491369085,192.8888889,140.9444444,9.383549253,0.730702765,-2.098776492
28080, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,92.32010651,-0.600181577,196.4444444,126.2777778,0.904690249,0.642816742,-2.237218614
28260, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,92.32010651,-0.600181577,200,122.4444444,0.85575365,0.612222222,-2.266848244
28440, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,92.32010651,-0.600181577,198.2222222,123.4444444,0.878665123,0.622757848,-2.252033429
28620, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,92.32010651,-0.600181577,196.4444444,119,0.937456597,0.605769231,-2.237218614
