time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
23580, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,208,150.8333333,76.01417824,0.725160256,-0.216500108
23760, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,192,151.6666667,76.03081597,0.789930556,-0.216500108
23940, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,197.3333333,151.6666667,75.19434799,0.768581081,-0.216500108
24120, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,197.3333333,151.6666667,75.19434799,0.768581081,-0.216500108
24300, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,192,150.8333333,76.02864583,0.785590278,-0.216500108
24480, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,208,151.6666667,76.84751157,0.729166667,-0.216500108
24660, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,200,152.5,76.85691551,0.7625,-0.216500108
24840, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,194.6666667,150.8333333,75.19483025,0.774828767,-0.216500108
25020, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,194.6666667,150.8333333,75.19483025,0.774828767,-0.216500108
25200, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,110.8800125,-0.91412021,200,152.5,76.02527006,0.7625,-0.216500108
25380, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,213.3333333,150.8333333,76.00935571,0.70703125,-0.336499358
25560, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,213.3333333,150.8333333,76.00935571,0.70703125,-0.336499358
25740, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,194.6666667,152.5,76.86173804,0.783390411,-0.336499358
