time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
18000, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,74.66666667,50.55555556,25.17140653,0.677083333,0.479166667
18180, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,76,50.27777778,25.16727293,0.661549708,0.4
18360, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,80,50.55555556,22.77722663,0.631944444,0.4
18540, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,69.33333333,50.83333333,20.43402778,0.733173077,0.4
18720, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,74.66666667,50.27777778,17.01195988,0.673363095,0.4
18900, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.27777778,17.08994709,0.698302469,0.4
19080, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,80,50.83333333,17.142306,0.635416667,0.4
19260, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,74.66666667,50.27777778,22.78659612,0.673363095,0.4
19440, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,73.33333333,50.27777778,25.44863316,0.685606061,0.4
19620, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,81.33333333,50.83333333,25.71152998,0.625,0.4
19800, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,76,50.55555556,25.16865079,0.665204678,0.4
19980, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.27777778,25.17554012,0.698302469,0.4
20160, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.55555556,25.4533179,0.702160494,0.4
20340, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,76,50.55555556,25.72089947,0.665204678,0.4
20520, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,80,50.27777778,25.4348545,0.628472222,0.4
20700, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.55555556,25.4533179,0.702160494,0.4
20880, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.55555556,25.17746914,0.702160494,0.4
21060, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,74.66666667,50.55555556,25.17140653,0.677083333,0.4
21240, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.27777778,25.45138889,0.698302469,0.4
21420, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.55555556,25.72916667,0.702160494,0.4
21600, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,57,0.041374988,72,50.83333333,25.73109568,0.706018519,0.4
21780, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,80,50.27777778,25.15873016,0.628472222,0.320833333
21960, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,76,50.27777778,25.16699735,0.661549708,0.320833333
22140, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,74.66666667,50.83333333,25.4491843,0.680803571,0.320833333
22320, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.27777778,25.45138889,0.698302469,0.320833333
22500, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,73.33333333,50.27777778,25.44863316,0.685606061,0.320833333
22680, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,81.33333333,50.83333333,25.71152998,0.625,0.320833333
22860, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,76,50.55555556,25.16865079,0.665204678,0.320833333
23040, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,76,50.27777778,25.16699735,0.661549708,0.320833333
23220, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,80,50.55555556,25.43650794,0.631944444,0.320833333
23400, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.55555556,25.72916667,0.702160494,0.320833333
23580, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.27777778,25.45138889,0.698302469,0.320833333
23760, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.55555556,25.4533179,0.702160494,0.320833333
23940, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,78.66666667,50.55555556,25.16313933,0.642655367,0.320833333
24120, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,78.66666667,50.55555556,25.16313933,0.642655367,0.320833333
24300, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.27777778,25.45138889,0.698302469,0.320833333
24480, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,80,50.55555556,25.71263228,0.631944444,0.320833333
24660, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,76,50.83333333,25.72282848,0.668859649,0.320833333
24840, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.27777778,25.17554012,0.698302469,0.320833333
25020, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,72,50.27777778,25.17554012,0.698302469,0.320833333
25200, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,66.5,-0.097562514,76,50.83333333,25.44642857,0.668859649,0.320833333
25380, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,81.33333333,50.27777778,25.43209877,0.618169399,0.241666667
25560, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,73.33333333,50.27777778,25.44863316,0.685606061,0.241666667
25740, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.83333333,25.73109568,0.706018519,0.241666667
25920, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,74.66666667,50.55555556,25.17140653,0.677083333,0.241666667
26100, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,73.33333333,50.27777778,25.17250882,0.685606061,0.241666667
26280, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,73.33333333,50.55555556,25.4502866,0.689393939,0.241666667
26460, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.55555556,25.72916667,0.702160494,0.241666667
