time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
31500, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,145.3333333,110.6111111,0.761463845,0.761085627,0.054499817
31680, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,149.3333333,110.6111111,0.743882275,0.740699405,0.054499817
31860, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,149.3333333,111.8333333,0.751763668,0.748883929,0.054499817
32040, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,152,111.2222222,0.73478836,0.731725146,0.054499817
32220, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,149.3333333,110.6111111,0.743276014,0.740699405,0.054499817
32400, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,146.6666667,111.2222222,0.759645062,0.758333333,0.054499817
32580, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,107.960022,-0.703915344,152,111.2222222,0.73478836,0.731725146,-0.02466685
32760, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,107.960022,-0.703915344,146.6666667,110.6111111,0.755401235,0.754166667,-0.02466685
32940, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,107.960022,-0.703915344,149.3333333,109.3888889,0.736364638,0.732514881,-0.02466685
33120, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,107.960022,-0.703915344,149.3333333,109.3888889,0.735394621,0.732514881,-0.02466685
33300, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,107.960022,-0.703915344,149.3333333,109.3888889,0.735394621,0.732514881,-0.02466685
33480, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,146.6666667,108.7777778,0.746428571,0.741666667,-0.036666743
33660, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,150.6666667,109.3888889,0.729332011,0.726032448,-0.036666743
33840, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,146.6666667,108.7777778,0.744852293,0.741666667,-0.036666743
34020, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,148,109.3888889,0.74303351,0.739114114,-0.036666743
34200, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,152,109.3888889,0.7232694,0.719663743,-0.036666743
34380, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,148,108.7777778,0.737213404,0.734984985,-0.036666743
34560, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,149.3333333,109.3888889,0.736970899,0.732514881,-0.036666743
34740, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,150.6666667,109.3888889,0.730908289,0.726032448,-0.036666743
34920, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,150.6666667,108.7777778,0.725088183,0.721976401,-0.036666743
35100, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,150.6666667,109.3888889,0.729332011,0.726032448,-0.036666743
35280, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,152,108.7777778,0.719025573,0.715643275,-0.036666743
35460, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,153.3333333,109.3888889,0.71720679,0.713405797,-0.036666743
35640, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,149.3333333,109.3888889,0.735394621,0.732514881,-0.036666743
35820, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,109.4000092,-0.724975157,152,108.7777778,0.719025573,0.715643275,-0.036666743
,,,,,0.003923201,,,,0.728866242,0.378659951
